text,level,quantPalavras,virgula,quantStopWords,canonicas
" Provavelmente você conhece esse esporte, e talvez até tenha jogado",1,12,1,33.33333333333333,8.333333333333332
" Quem sabe, mesmo, seja um craque da bolinha! Mas para ser um ""pingue-pongueiro"" olímpico, é preciso ser realmente muuuuuito rápido",1,27,3,33.33333333333333,14.814814814814813
 O apelido já diz tudo: não é pingue-(silêncio)-pongue: isto seria o apelido do tênis normal,1,18,0,44.44444444444444,11.11111111111111
 Já viu uma partida de tênis de mesa pela TV? Pingue-pongue-pingue-pongue-pingue-pongue,1,13,0,30.76923076923077,30.76923076923077
" Às vezes, a bolinha parece ter sumido no ar, embora os jogadores continuem se movendo e você escute o barulho",1,23,2,34.78260869565217,16.666666666666664
" Ela pode atingir 230 km/h, só naquele espacinho de nada! O objetivo é fazer 21 pontos, com vantagem de 2 sobre o adversário",1,30,2,36.666666666666664,13.333333333333334
 Há disputas em duplas e individuais,1,7,0,14.285714285714285,0.0
" Nos campeonatos, há várias partidas acontecendo em um ginásio ao mesmo tempo",1,15,1,26.666666666666668,0.0
 Imagine o barulhão! Os chineses são os maiores jogadores de tênis de mesa,1,15,0,26.666666666666668,20.0
" Dizem que há 60 milhões de praticantes só na China, uma das razões de o pingue-pongue ser considerado o esporte mais popular do mundo, ao lado do futebol",1,32,2,37.5,18.75
Saúde e Bem-estar,2,3,0,0.0,0.0
" Frequentemente ouvimos alguém dizer que uma determinada planta pode ser usada como remédio e que, por ser um produto natural, não possui contraindicações",2,26,2,42.30769230769231,7.6923076923076925
" Entretanto, isso não é bem verdade",2,8,1,50.0,0.0
" Sabemos que diversas plantas possuem sim substâncias que podem fazer bem à nossa saúde, porém o uso em excesso ou a falta de conhecimento a respeito das características morfológicas da planta, dificultando sua identificação, podem levar a sérios riscos",2,43,3,39.53488372093023,4.651162790697675
 O boldo é uma planta muito usada em todo o mundo na medicina popular como remédio contra má digestão e doenças no fígado,2,24,0,37.5,20.833333333333336
 É frequentemente indicada para pessoas que ingerem bebidas alcoólicas em grande quantidade,2,13,0,30.76923076923077,7.6923076923076925
 A ação do boldo é comprovada e acredita-se que a substância responsável pelos seus benefícios é o alcaloide boldina,2,20,0,30.0,5.0
" Além da presença desse alcaloide, as folhas apresentam taninos, óleos essenciais e flavonoides",2,17,2,17.647058823529413,5.88235294117647
" Os benefícios do boldo são geralmente relacionados com a espécie Peumus boldus, uma Monimiaceae endêmica do Chile, popularmente chamada de boldo-do-chile",2,24,2,25.0,12.5
" Ela não é vista crescendo naturalmente no Brasil, mas seus subprodutos são encontrados em farmácia",2,17,1,41.17647058823529,5.88235294117647
" Frequentemente são utilizadas outras espécies de boldo brasileiras como medicinais, porém estudos comprovam que a maioria das espécies utilizadas pode causar irritação gástrica e problemas na gestação",2,29,1,34.48275862068966,13.793103448275861
" O boldo-do-chile tem ação colerética (estimula a produção da bile), colagoga (estimula a secreção da bile para o duodeno) e diurética, além do efeito hepatoprotetor, anti-inflamatório e antioxidante",2,36,3,16.666666666666664,19.444444444444446
" No entanto, a mesma substância que tem ação favorável pode causar riscos à saúde",2,16,1,25.0,12.5
 Estudos comprovam que o chá de boldo em grandes quantidades pode apresentar certa hepatotoxicidade,2,15,0,33.33333333333333,20.0
" Além disso, foi comprovado também o seu efeito teratogênico, ou seja, ele causa má formação do feto",2,22,3,31.818181818181817,13.636363636363635
 O uso de boldo por grávidas também pode levar ao aborto,2,13,0,30.76923076923077,15.384615384615385
" Vale destacar também que sua ingestão não é recomendada juntamente a anticoagulantes, pois a boldina causa inibição da agregação das plaquetas",2,23,1,34.78260869565217,8.695652173913043
" As plantas medicinais são frequentemente usadas sem nenhuma indicação, lembre-se de que o uso incorreto ou em excesso pode causar sérios riscos e danos à saúde",2,28,1,32.142857142857146,7.142857142857142
 O melhor é procurar seu médico sempre! ,2,9,0,33.33333333333333,0.0
" Luiz Antônio Sacconi expõe em sua gramática uma classificação independente das classes gramaticais, intitulada palavras e locuções denotativas e a elas não atribui classe gramatical nem função sintática",3,30,1,23.333333333333332,0.0
" São dezoito tipos, assim distribuídos:- Adição",3,8,1,25.0,0.0
 Ex,3,2,0,0.0,0.0
 : A senhora não trabalha e ainda reclama!? - Afastamento,3,13,0,15.384615384615385,0.0
 Ex,3,2,0,0.0,0.0
 : Vou embora daqui,3,6,0,33.33333333333333,0.0
 - Afirmação,3,3,0,0.0,0.0
 Ex,3,2,0,0.0,0.0
 : Com certeza você já sabe das minhas intenções,3,10,0,60.0,10.0
 - Aproximação,3,3,0,0.0,0.0
 Ex,3,2,0,0.0,0.0
 : Esse rapaz já é quase doutor,3,8,0,25.0,0.0
 - Coincidência,3,3,0,0.0,0.0
 Ex,3,2,0,0.0,0.0
 : Logo eu fui ser escolhido,3,7,0,42.857142857142854,14.285714285714285
 - Continuação,3,3,0,0.0,0.0
 Ex,3,2,0,0.0,0.0
" : Ora, o acusado se diz pai da criança",3,11,1,27.27272727272727,18.181818181818183
" Em sendo pai da criança, esta é sua filha",3,11,1,36.36363636363637,9.090909090909092
 - Distribuição,3,3,0,0.0,0.0
 Ex,3,2,0,0.0,0.0
" : cada paixão é, a princípio, como um mendigo; em seguida, como um hóspede e, finalmente, como o dono da casa",3,28,5,32.142857142857146,25.0
 - Exclusão,3,3,0,0.0,0.0
 Ex,3,2,0,0.0,0.0
" : Ela olhou só para mim, apenas para mim",3,11,1,36.36363636363637,18.181818181818183
 - Explicação,3,3,0,0.0,0.0
 Ex,3,2,0,0.0,0.0
" : Admiro apenas duas forças no mundo: a força física e a inteligência, isto é, as duas únicas formas de energia",3,25,2,32.0,8.0
 - Freqüência,3,3,0,0.0,0.0
 Ex,3,2,0,0.0,0.0
" : Você, sempre você",3,6,1,33.33333333333333,0.0
 - Inclusão,3,3,0,0.0,0.0
 Ex,3,2,0,0.0,0.0
" : Até você, Brutus!? - Negação",3,10,1,10.0,0.0
 Ex,3,2,0,0.0,0.0
 : Que esperança! Ela não volta nunca mais! - Precisão,3,13,0,23.076923076923077,0.0
 Ex,3,2,0,0.0,0.0
 : Cheguei às oito horas em ponto,3,9,0,44.44444444444444,0.0
 - Realce,3,3,0,0.0,0.0
 Ex,3,2,0,0.0,0.0
" : As crianças devem Ter ficado com a avó, sei lá",3,13,1,30.76923076923077,7.6923076923076925
 - Restrição,3,3,0,0.0,0.0
 Ex,3,2,0,0.0,0.0
 : Sua tese é relativamente bem arquitetada,3,8,0,25.0,12.5
 - Retificação,3,3,0,0.0,0.0
 Ex,3,2,0,0.0,0.0
" : Foram assaltados por um mascarado, aliás, por dois",3,12,2,33.33333333333333,0.0
 - Seleção,3,3,0,0.0,0.0
 Ex,3,2,0,0.0,0.0
" : Gosto do Brasil, principalmente da Bahia",3,9,1,22.22222222222222,22.22222222222222
 - Situação,3,3,0,0.0,0.0
 Ex,3,2,0,0.0,0.0
" : Mas quem é essa pessoa que insiste em falar comigo ao telefone? Achamos incoerência nessa classificação por considerarmos injusto criar uma classe para um vocábulo com apenas um morfema (artigo) e não criar uma classe para as palavras denotativas, muito menos atribuir função sintática à maioria dos vocábulos e não para as palavras denotativas",3,62,1,40.32258064516129,8.064516129032258
" Outra incoerência é considerar o advérbio uma palavra que exprime circunstância e não considerar circunstancial a seguinte forma: ""com certeza você já sabe das minhas intenções"" (Sacconi, 1990, pág",3,36,2,33.33333333333333,2.7777777777777777
" Se formula_97, então formula_98, assim, temos que (pelo fato de ""m"" ser mínimo em ""β - α"" e ""s(α)"" ser um membro deste conjunto) que formula_90, que implica formula_100 (absurdo) ou formula_101 (igualmente absurdo)",4,53,4,26.41509433962264,7.547169811320755
" Temos, portanto, que formula_96 e formula_103",4,9,2,22.22222222222222,0.0
" Tomemos ""x"" um elemento qualquer de ""α""",4,12,0,25.0,8.333333333333332
" Comparando ""x"" com ""m"", temos que ""x = m"" ou formula_88 implicam no absurdo formula_100, o que conclui a prova de que formula_95",4,32,2,25.0,6.25
" Por outro lado, seja ""x"" um elemento de ""m""",4,15,1,20.0,20.0
" Se formula_107, então formula_108, contradizendo a propriedade de ""m"" ser mínimo - ou seja, formula_94",4,21,3,19.047619047619047,14.285714285714285
" Ou seja, provamos que formula_110 cujo corolário é que formula_59",4,12,1,33.33333333333333,16.666666666666664
" Ou seja, sejam ""Ord(α)"", formula_45 e formula_113",4,13,2,0.0,7.6923076923076925
" Então ""Ord(β)""",4,6,0,0.0,0.0
" É fácil ver que:Logo, define-se a relação ""((β, β), Rb)"" como o subconjunto da relação ""((α, α), Ra)"" para os elementos de ""β""",4,45,5,20.0,13.333333333333334
" Quase todos axiomas seguem imediatamente do fato dos elementos de ""β"" serem elementos de ""α"":Falta mostrar:Seja portanto ""x"" um elemento de ""β"", por construção de ""β"" existe um elemento ""y"" em ""S"" com formula_121, mas como ""x"" e ""y"" são ordinais, temos que formula_122, ou seja, temos formula_123 portanto (ver exercício em ",4,78,5,29.48717948717949,11.538461538461538
/Axioma da união/) formula_124,4,5,0,20.0,20.0
" Aqui, ""antecessor"" de um ordinal ""β"" é um ordinal ""α"" com ""β = s(α)""",4,25,1,20.0,4.0
" Obviamente, o conjunto vazio não tem antecessor",4,9,1,22.22222222222222,0.0
" Provaremos mais adiante que o antecessor, se existe, é único",4,13,2,30.76923076923077,7.6923076923076925
" Exibiremos, mais adiante, ordinais não-vazios que não tem antecessor; estes ordinais são chamados de ""ordinal limite""",4,22,2,31.818181818181817,9.090909090909092
" Seja portanto ""Ord(β)"" e formula_125",4,9,0,11.11111111111111,11.11111111111111
" Vimos acima que ""Ord(α)"" e que formula_126",4,11,0,18.181818181818183,0.0
 Falta provar apenas que formula_127,4,6,0,33.33333333333333,0.0
 Suponhamos então que formula_128,4,5,0,40.0,0.0
" Provaremos inicialmente que este ""x"", se existe, é único: se existirem ""x"" e ""y"" na diferença ""β - α"", pela totalidade, temos que formula_129 (e analogamente para formula_130) implica que formula_131, ou seja formula_132, contradição",4,53,6,22.641509433962266,13.20754716981132
 Então temos que formula_133,4,5,0,40.0,0.0
" Basta então mostrar que ""x = α""",4,10,0,20.0,0.0
" Como formula_134, então formula_135",4,6,1,16.666666666666664,16.666666666666664
" Ou seja, formula_136",4,5,1,0.0,20.0
" Por outro lado, suponha que formula_137, então, por ""x"" e ""y"" serem elementos de ""β"", temos que ""x = y"" ou formula_50 ou formula_130",4,37,4,24.324324324324326,5.405405405405405
" ""x = y"" e formula_50 levam a contradição, porque formula_107",4,14,1,7.142857142857142,0.0
" Portanto, temos que formula_130, o que conclui formula_143",4,11,2,27.27272727272727,0.0
" Em resumo, mostramos que, se formula_65, então formula_133 e ""x = α"", concluindo que ""β = s(α)""",4,27,4,14.814814814814813,7.4074074074074066
" Várias provas importantes sobre os números ordinais (por exemplo, se ""α"" é um número ordinal então ""s(α)"" também é um número ordinal) precisam dos próximos axiomas, especialmente o axioma da potência",4,41,2,39.02439024390244,4.878048780487805
 Os próximos capítulos foram escritos de forma que possam ser estudados de forma independente,4,15,0,46.666666666666664,13.333333333333334
" Em cada um deles, é apresentado um axioma, e os conceitos aqui introduzidos são um pouco expandidos, com novas provas",4,25,3,48.0,4.0
" Na seção seguinte, todos os axiomas são supostos, e estes temas serão revistos e aprofundados",4,18,2,22.22222222222222,5.555555555555555
 Os axiomas são:,4,5,0,20.0,0.0
" Por isso, vamos dar meia-volta, passar por Vênus e aproveitar para dar uma olhada de longe na Terra",1,21,2,42.857142857142854,14.285714285714285
" Quinto maior planeta do Sistema Solar, a Terra vista do espaço é uma esfera azul com manchas marrons e verdes (que são os continentes)",1,28,1,32.142857142857146,7.142857142857142
" Ops, aí vem a Lua, o único satélite da Terra",1,13,2,23.076923076923077,7.6923076923076925
 Melhor seguir adiante,1,4,0,0.0,0.0
" Chegamos ao ""planeta vermelho"": Marte, o quarto planeta mais próximo do Sol e que, junto com os outros três, integra o grupo dos planetas rochosos do Sistema Solar",1,36,3,33.33333333333333,5.555555555555555
" Assim como a Terra tem seu satélite, a Lua, Marte também não está desacompanhado: possui dois pequenos satélites de formas irregulares, com nomes engraçados: Fobos e Deimos",1,33,3,27.27272727272727,6.0606060606060606
" No século 19, os astrônomos acreditavam que Marte possuía sinais de vida, como marcas parecidas com canais de água e manchas escuras semelhantes a vegetação",1,28,2,21.428571428571427,17.857142857142858
" Hoje se sabe que as manchas de ""vegetação"" eram áreas de concentração da poeira vermelha, cor de tijolo, que cobre a maior parte do planeta",1,30,2,40.0,30.0
" Mas, em relação à água, esses astrônomos estavam certos: em junho de 2",1,17,2,35.294117647058826,5.88235294117647
"000, cientistas descobriram que existe mesmo água em Marte! Embora não tenham encontrado nenhuma evidência de ""vida marciana"", os pesquisadores dizem que o planeta tem as condições necessárias para a existência de seres vivos",1,39,2,33.33333333333333,10.256410256410255
" E, em agosto de 2003, Marte passou ""raspando"" aqui na Terra! Em 60 mil anos, essa foi a ocasião em que o planeta vermelho chegou mais perto da gente",1,36,3,33.33333333333333,8.333333333333332
 Confira no Arquivo do Jornal do Canal! O próximo planeta que encontramos pela frente é Júpiter,1,18,0,38.88888888888889,22.22222222222222
" É o primeiro dos planetas gasosos, ao lado de Saturno, Urano e Netuno",1,17,2,23.52941176470588,17.647058823529413
" Existem algumas características comuns a esses quatro planetas: são formados por elementos leves (diferente dos planetas rochosos, compostos de rochas e metais), possuem vários satélites e são bem grandes",1,35,2,31.428571428571427,2.857142857142857
" Júpiter é o maior dos planetas, ""apenas"" mil vezes menor que o Sol, e possui vários anéis e satélites",1,24,2,37.5,0.0
" Como sua rotação é muito rápida, formam-se fascinantes estruturas de nuvens",1,13,1,30.76923076923077,15.384615384615385
Biologia,2,1,0,0.0,0.0
" As minhocas eram definidas por Aristóteles como ""arados da terra"", em razão dos túneis e galerias que formam no solo em busca de abrigo e alimento - hábito este que proporciona uma grande vantagem a ele, facilitando a aeração e irrigação – inclusive aos mais compactados",2,52,2,32.69230769230769,9.615384615384617
" Os egípcios também reconheciam a importância deste oligoqueto e atribuíam a ele poderes divinos, pelo fato de ser grande responsável pela fertilidade das terras próximas ao Rio Nilo",2,32,1,28.125,15.625
" Felizmente, a importância deste animal ao solo e ao ambiente, de forma geral, é reconhecida nos tempos atuais",2,25,3,24.0,8.0
" Seu uso na agricultura é bastante requisitado, visto que, sendo detritívoros, reciclam a matéria orgânica ao ingeri-la juntamente com a terra (expelindo mais de 50% do que ingere na forma de húmus), acelerando o processo de decomposição",2,46,4,28.26086956521739,13.043478260869565
" Além disso, o adubo orgânico é mais rico em flora bacteriana, azoto, cálcio, magnésio, fósforo e potássio do que o próprio solo no qual se alimentou e é menos oneroso e prejudicial ao ambiente do que os fertilizantes",2,46,5,32.608695652173914,13.043478260869565
" Ainda, controlam a toxidade do solo, corrigindo o p",2,12,2,8.333333333333332,25.0
 H e excessos de alumínio e aumentam a resistência das plantas a pragas e doenças,2,16,0,12.5,6.25
" As espécies mais utilizadas na agricultura são: a minhoca vermelha da Califórnia (Eisenia Phoetida), minhoca dos resíduos orgânicos (Lumbricus Rubellus) e minhoca Gigante Africana (Eudrilus Eugeniase)",2,35,1,14.285714285714285,5.714285714285714
" Há pessoas que utilizam o método da compostagem em casa, como forma de reciclar os resíduos alimentares e obter adubo para suas plantas",2,25,1,36.0,20.0
" Para tal empreitada, é usual enterrar estes resíduos, cobrindo-os com folhas secas ou terra",2,17,2,29.411764705882355,5.88235294117647
" Com o uso das minhocas para os fins já citados, este método é otimizado, conferindo jardins mais bonitos",2,21,2,33.33333333333333,4.761904761904762
" Além disso, a reciclagem de detritos alimentares contribui para a redução desse tipo de lixo que, no Brasil, é o mais produzido e gera grandes problemas ao ambiente",2,35,3,31.428571428571427,20.0
 Matemática elementar/Geometria plana/PolígonosPolígonos são figuras geométricas planas das formadas por segmentos de reta interligados entre si fechados (linha poligonal fechada),3,27,0,18.51851851851852,11.11111111111111
" Um polígono possui os seguintes elementos:Os polígonos são classificados:Em termos das medidas de seus ângulos, um polígono pode ser:Não há restrições quanto ao número de lados n de um polígono desde que n ≥ 3",3,44,1,34.090909090909086,9.090909090909092
" Embora apenas alguns possuam nomenclatura própria, segue uma tabela com alguns destes nomes:A título de curiosidade, são mostrados a seguir os nomes de alguns polígonos cujos números de lados são potências de 10:Veja as páginas ""triângulos"", pontos, linhas e círculos associados a um triângulo"" e ""triângulo retângulo""",3,62,4,29.03225806451613,9.67741935483871
 Quadriláteros são as figuras geométricas planas formadas por quatro lados,3,11,0,36.36363636363637,0.0
" Eles são classificados em seis tipos, dependendo da proporção entre seus lados e ângulos:São quadriláteros em que todos os ângulos são iguais (a 90°) e todos os lados têm a mesma medida",3,39,1,35.8974358974359,5.128205128205128
" Portanto, todos os quadrados apresentam semelhança de ângulos e lados",3,12,1,25.0,8.333333333333332
" Pelo fato de o quadrado possuir quatro lados ""l"" idênticos, o perímetro ""P"" pode ser facilmente deduzido porTambém, para todos os quadrados, pode-se deduzir através do teorema de Pitágoras a sua diagonal ""d"", ora, pois, o quadrado é formado pela união de dois triângulos retângulos idênticos:Conclui-se que a diagonal de qualquer quadrado é igual ao produto de seu lado por ",3,76,6,32.89473684210527,17.105263157894736
" Um retângulo é um paralelogramo, cujos lados formam ângulos retos entre si e que, por isso, possui dois lados paralelos verticalmente e os outros dois paralelos horizontalmente",3,31,3,32.25806451612903,3.225806451612903
" Todos os ângulos internos no retângulo são iguais a 90°, mas seus lados podem ser diferentes",3,19,1,36.84210526315789,5.263157894736842
 Pode-se considerar o quadrado como um caso particular de um retângulo em que todos os lados têm o mesmo comprimento,3,21,0,47.61904761904761,14.285714285714285
" O perímetro do retângulo, pode, então, ser deduzido porEm que ""a"" e ""b"" são os lados do retângulo",3,26,3,30.76923076923077,15.384615384615385
" Igual ao quadrado, a diagonal ""d"" do retângulo é dada pelo teorema de Pitágoras:São quadriláteros em que todos os lados possuem a mesma medida, assim como o quadrado",3,36,2,27.77777777777778,16.666666666666664
"Curso de termodinâmica/Variação da energia livre com a temperatura e a pressãoPelas definições de G e H:formula_1formula_2Segundo as primeira e segunda leis da termodinâmica, aplicadas a um processo reversível: formula_3Em conseqüência, para qualquer processo reversível (no equilibrio):formula_4Se considerarmos dG como a diferencial total exata de G(P,T), temos:formula_5o que leva a :formula_6G, V e S são propriedades extensivas, quer dizer, seu valor depende da quantidade de matéria considerada; ao contrário, P e T não dependem do tamanho do sistema, ou seja, são propriedades intensivas",4,107,10,27.102803738317753,13.084112149532709
" Por exemplo, para um mol, temos:formula_7 A entropia S (que é o logaritmo de um número de estados) e o volume V são sempre positivos",4,32,2,37.5,12.5
" Alem disso, o volume de uma quantidade de gás é sempre muito maior que o volume de líquido correspondente",4,22,1,45.45454545454545,22.727272727272727
" Por outro lado, a entropia do gás é maior que aquela do líquido",4,15,1,46.666666666666664,20.0
" Podemos então representar esquematicamente as variações de G, para uma certa quantidade de qualquer corpo puro, da seguinte maneira:A temperatura constante, um aumento da pressão conduz à liquefação do gás porque, a pressão elevada, a energia livre de uma certa quantidade do corpo no estado gasoso é maior que aquela da mesma quantidade do corpo no estado líquido",4,66,5,39.39393939393939,21.21212121212121
"G > GDe maneira inversa, a pressão constante, o aquecimento de um líquido provoca sua vaporização",4,18,2,16.666666666666664,5.555555555555555
"G < GA temperatura e pressão constantes, na interseção das duas curvas G(T), a energia livre de uma certa quantidade do corpo puro é a mesma em cada fase: as duas fases estão em equilibrio",4,39,2,33.33333333333333,17.94871794871795
 O sistema inclui as duas fases nas proporções que dependem das outras variáveis de estado,4,16,0,56.25,6.25
" Para o equilibrio de vaporização, por exemplo, podemos mudar a proporção de líquido e de gás variando o volume total do sistema sem mudar nem a temperatura nem a pressão: A energia livre do sistema como um todo é a mesma em cada caso:formula_8mas a energia livre da fase gasosa (G) ou da fase líquida (G) varia com o volume do sistema, conforme n e n mudam",4,78,3,30.76923076923077,23.076923076923077
As equações formula_9 permitem também expressar o efeito da pressão e da temperatura sobre a variação de energia livre formula_10 que acompanha uma transformação,4,24,0,29.166666666666668,12.5
" Assim:formula_11onde 1 e 2 designam dois estados do sistema (duas fases, por exemplo)",4,19,1,31.57894736842105,5.263157894736842
" A mudança de energia livre durante a transição 1 → 2 varia segundo: formula_12Se a transição se acompanhar de um aumento de volume, G aumenta com P",4,30,1,23.333333333333332,16.666666666666664
 A transição será então favorecida por uma diminuição de pressão,4,11,0,36.36363636363637,18.181818181818183
 Da mesma maneira: formula_13A variação de G com a temperatura e a pressão permite prever o diagrama de fase dos corpos puros,4,24,0,16.666666666666664,16.666666666666664
" Com efeito, a entropia de um corpo puro, que é um espelho de seu grau de organização, segue a ordem:S > S > S",4,30,3,26.666666666666668,13.333333333333334
 Nasceu no dia 21 de março de 1960 em São Paulo,1,12,0,33.33333333333333,25.0
 As pessoas mais próximas a Senna costumavam chamá-lo de Beco,1,11,0,18.181818181818183,18.181818181818183
" Seu pai, Milton da Silva, construiu o primeiro kart quando ele tinha apenas 4 aninhos! Mas a primeira corrida oficial só aconteceu mais tarde: em 1974, quando ele já tinha 13! Senna ganhou duas vezes o vice-campeonato mundial de kart",1,47,3,34.04255319148936,4.25531914893617
" A partir de 1981, o piloto venceu o campeonato de Fórmula Ford 1600",1,15,1,20.0,20.0
" No ano seguinte, faturou o campeonato de Fórmula Ford 2000 e, em 1983, conquistou a Fórmula 3000 inglesa, ufa! Com tantos títulos seguidos não deu outra: em 1984 lá estava Ayrton Senna dando o ar de sua graça na Fórmula 1, pela equipe Toleman! Terminou a temporada em 5º lugar e, em 1985, mudou-se para a equipe Lotus, onde ficou durante 3 anos",1,75,8,21.333333333333336,8.0
" Só em 1988 Senna voltou a sentir o gostinho da vitória pela McLaren, equipe que ficou até 1993 conquistando o bicampeonato em 1990 e o tricampeonato em 1991! Em 1994, Senna mudou para a equipe Williams, onde encerrou sua carreira no fatídico dia 1º de maio, durante o Grande Prêmio de San Marino, na Itália",1,62,5,22.58064516129032,12.903225806451612
" Na sétima volta, o carro chocou-se em altíssima velocidade contra a curva Tamburello, deixando o Brasil inteiro emocionado com sua morte",1,24,2,20.833333333333336,8.333333333333332
"Para muitos brasileiros, Ayrton é um piloto insubstituível",1,9,1,33.33333333333333,22.22222222222222
 Mas há quem ainda espere por alguém que consiga trazer tantas alegrias para o automobilismo brasileiro quanto o campeão Senna! A natureza também tem seus acessos de fúria,1,30,0,33.33333333333333,10.0
" E, quando isso acontece, sai da frente! Um exemplo dessa força da natureza são os furacões",1,21,2,38.095238095238095,14.285714285714285
 São grandes tempestades que giram e se formam sobre os oceanos próximo ao equador,1,16,0,37.5,6.25
 Eles podem ter um diâmetro de até 800 quilômetros,1,10,0,50.0,10.0
" Os ventos giram ao redor do olho (centro) da tempestade com velocidades que atingem 120 quilômetros por hora! Os furacões geram imensas ondas no mar, e muitas vezes, tempestades com trovoadas se formam dentro deles e produzem tornados",1,46,2,23.91304347826087,10.869565217391305
Sociologia,2,1,0,0.0,0.0
" A Ciência Política surgiu como disciplina e instituição em meados do século XIX, período em que avançou como “Ciência do Estado” principalmente na Alemanha, Itália e França",2,32,2,25.0,15.625
" De maneira mais ampla, a Ciência Política pode ser entendida como a disciplina que se volta para o estudo de qualquer fenômeno ligado às estruturas políticas de maneira sistemática, sempre apoiado na observação empírica rigorosa e fundamentado em argumentos racionais",2,44,2,34.090909090909086,22.727272727272727
" Nesse sentido, a palavra “ciência” é usada como ideia oposta à noção de “opinião”, de forma que, como Noberto Bobbio* esclarece em seu Dicionário de Política, “ocupar-se cientificamente de política significa não se abandonar a opiniões e crenças do vulgo, não formular juízos com base em dados imprecisos, mas apoiar-se nas provas dos fatos",2,67,6,31.343283582089555,13.23529411764706
"” Trata-se, portanto, de uma disciplina das Ciências Sociais que lida com o estudo de sistemas de governo, análises de comportamento político e de atividades políticas em geral",2,31,3,38.70967741935484,19.35483870967742
" Ela cuida, principalmente, dos atos e dos atores que participam de atividades políticas, considerando suas ações e o cenário em que essas ações são tomadas",2,29,3,31.03448275862069,3.4482758620689653
" Dedica-se, também, ao estudo dos processos de disputa política, isto é, os processos de embate em nome da distribuição de poderes",2,27,4,37.03703703703704,18.51851851851852
" Em seus estudos, a Ciência Política recorre a diversas outras áreas do conhecimento humano",2,16,1,18.75,12.5
" Os campos de estudo da economia, do direito, da sociologia, da história, da antropologia, da administração pública, das relações internacionais, da psicologia e da filosofia política fazem parte do arcabouço teórico sobre o qual os esforços da ciência política estão apoiados",2,49,7,36.734693877551024,22.448979591836736
" Tendo surgido no mesmo momento histórico em que o progresso científico começava a deslanchar no mundo europeu e acompanhando o nascimento das demais disciplinas das ciências sociais, a ciência política construiu-se sobre as bases do empirismo científico",2,39,1,30.76923076923077,10.256410256410255
" Apesar de serem metodologicamente diversos, de maneira geral, suas análises estão baseadas nos mesmos métodos utilizados pelas demais áreas que se dedicam à pesquisa social: baseando-se em documentos históricos, em registros oficiais, na produção de pesquisa por questionário, análises estatísticas, estudos de caso e na construção de modelos",2,56,6,33.92857142857143,16.071428571428573
" Mesmo sendo uma disciplina “recente”, a ciência política possui raízes profundas na história do conhecimento humano",2,20,1,15.0,15.0
" Alguns dos primeiros pensadores que se dedicaram ao estudo da política remontam à Grécia antiga, com Platão e Aristóteles, ou ainda à Índia, com Chanakya, há mais ou menos 2",2,36,4,36.11111111111111,5.555555555555555
500 anos,2,2,0,0.0,0.0
" Apesar de seus trabalhos pertencerem ao campo da filosofia política, as análises dos contextos políticos de suas realidades serviram como base de construção da disciplina que temos hoje",2,31,1,38.70967741935484,25.806451612903224
" Em tempos mais recentes, entre os séculos XIV e XVIII, diversos outros pensadores contribuíram para o campo do conhecimento político",2,23,2,26.08695652173913,8.695652173913043
" Entre os mais importantes, estão: Thomas Hobbes, John Locke, Jean-Jacques Rousseau, Immanuel Kant e Friedrich Hegel",2,22,4,13.636363636363635,0.0
" Entretanto, dois de seus ângulos se diferem",3,9,1,44.44444444444444,22.22222222222222
" Considerando que a figura ao lado é um losango, obrigatoriamente os ângulos A e C são iguais entre si",3,22,1,31.818181818181817,13.636363636363635
 Os ângulos B e D também são iguais (mas não necessariamente iguais a A e C),3,19,0,21.052631578947366,0.0
 O quadrado é um caso particular do losango,3,9,0,33.33333333333333,22.22222222222222
 O perímetro é dado por:Já suas diagonais podem ser calculadas de duas formas: pela lei dos cossenos ou pela regra do paralelogramo,3,26,0,46.15384615384615,19.230769230769234
" Caso você queira encontrar a diagonal oposta a um certo ângulo, utiliza-se lei dos cossenos",3,17,1,17.647058823529413,5.88235294117647
" No caso de se querer a diagonal adjacente (a que parte do ângulo), calcula-se usando a regra do paralelogramo",3,23,1,26.08695652173913,26.08695652173913
" Por exemplo, considere um losango de lados ""b"" e ""c"" igual a 2, e descubra a medida da diagonal oposta ""a"" de um ângulo α de 60°",3,37,2,18.91891891891892,13.513513513513514
 Pela lei dos cossenos:Então (lembre-se que no losango todos os lados são iguais):São quadriláteros cujos pares de lados opostos são iguais e paralelos,3,27,0,29.629629629629626,11.11111111111111
" Portanto, o perímetro do paralelogramo é dado da mesma forma que o de um retângulo",3,17,1,41.17647058823529,23.52941176470588
" Além disso, seus ângulos opostos são idênticos (da mesma forma que o losango), e por isso, a forma de se calcular as diagonais de um paralelogramo é igual a de um losango",3,39,3,43.58974358974359,12.82051282051282
 Todas as figuras explicadas anteriormente são casos especiais do paralelogramo,3,11,0,27.27272727272727,9.090909090909092
" Por fim, a regra matemática que leva o nome desta figura diz que:Em que ""a"" é uma semirreta que parte do ângulo α formando uma diagonal adjacente do paralelogramo",3,36,1,36.11111111111111,13.88888888888889
 Observe a semelhança entre a regra do paralelogramo e a lei dos cossenos: o que muda é o sinal que antecede a expressão 2bc cos α,3,28,0,21.428571428571427,7.142857142857142
